Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBIVELOX Inc (KOSDAQ:A089850),KOSDAQ:A089850,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Systems Software,UBIVELOX Inc (KOSDAQ:A089850) - Form ,"UBIVELOX Inc engages in the smart card and mobile convergence businesses worldwide. The company offers form-factors, standard payment interface technologies, and special cards, as well as smart card modules and finished cards with contact, contactless, and dual-interface payment interfaces; and payment applications for banking and payment customers. It also provides device security solutions, including UONE-A l HOME IoT for consumer electronics security; UONE-K l SMART GRID for industrial-level security; and UONE-Q l AUTOMOTIVE for secure wireless charging. In addition, the company offers USIM cards to MNOs, MVNOs, and Handsets/Devices ODMs, as well as OEMs; and electronic data capture (EDC) terminals. Further, it provides secure payment solutions comprising USCMS, an advanced smart card management system; UPMS, a data preparation process solution for personalization; UPAS, a personalization authentication system; UTSM, a trusted service manager solution OTA service that provides mobile credit card issuance and mobile payment service; and TSP, a token service provide system. Additionally, the company offers trusted smart ID solutions, including SMART CAMPUS, SMART LIBRARY, and NATIONAL ID; and Uplanner a money management service that provides personalized financial advisory and accurate comparison to support customers in making better decisions on spending, budget, and financial plan. Its products are used in financial and public institutions, governments, and education facilities. UBIVELOX Inc was founded in 2000 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ubright Optronics Corporation (TPEX:4933),TPEX:4933,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductor Materials and Equipment,Ubright Optronics Corporation (TPEX:4933) 2024 Form Doc,"Ubright Optronics Corporation engages in the manufacture and sale of optical films in Taiwan. The company offers prism, multi function, and quantum dot films for backlight displays; polarizer protection and anti-glare films for LCD displays; 3D curve display protection films for OLED displays; anti-static protection, in process panel protection, hard coat, masking protection, and optical clear adhesive films for touch panels; anti-glare films for E paper products; and ceramic window films for windows. It is also involved in wholesale of molds. The company was founded in 2003 and is based in Taoyuan City, Taiwan. Ubright Optronics Corporation is a subsidiary of Shinkong Synthetic Fibers Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDC Ireland Limited,-,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Licensor,Research and Consulting Services,Universal Display Corporation (NasdaqGS:OLED) 2023 Form 10-K,"UDC Ireland Limited was incorporated in 2012 and is based in Dublin, Ireland. UDC Ireland Limited operates as a subsidiary of Universal Display Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDC Ireland Limited,-,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Research and Consulting Services,Universal Display Corporation (NasdaqGS:OLED) 2023 Form 10-K,"UDC Ireland Limited was incorporated in 2012 and is based in Dublin, Ireland. UDC Ireland Limited operates as a subsidiary of Universal Display Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniinfo Telecom Services Limited (NSEI:UNIINFO),NSEI:UNIINFO,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Construction and Engineering,Uniinfo Telecom Services Limited (NSEI:UNIINFO) - Form Doc,"Uniinfo Telecom Services Limited, together with its subsidiaries, provides support services and solutions for telecom equipment manufacturers, telecom operators, and IT service providers in India. The company offers electric vehicle (EV) charging station; e-surveillance; wireless network survey and planning; network equipment installation and commissioning; wireless network testing and optimization; site survey, layout designing, routing of RF/power/grounding/fiber cable, transmission connectivity, and integration and testing; managed services; and internet of things services. It also provides open RAN integration; routing and switching, and SD-WAN implementation and optimization services; core network and stack protocol testing; smart city turnkey; cloud computing and data center; and corporate training services. In addition, the company is involved in trading of goods. Uniinfo Telecom Services Limited was incorporated in 2010 and is headquartered in Indore, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unitrontech Co., Ltd. (KOSDAQ:A142210)",KOSDAQ:A142210,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Technology Distributors,"Unitrontech Co., Ltd. (KOSDAQ:A142210) - Form ","Unitrontech Co., Ltd. distributes automotive semiconductors and display panel products in South Korea and internationally. It also offers software solutions; and IT services, including virtualization, mobile testing, backup, digital signage, ESL electronic shelf label, electronic forms, and mobile app testing outsourcing. The company was formerly known as ILJI Telecom Co., Ltd and changed its name to Unitrontech Co., Ltd. in March 2003. The company was founded in 1996 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal Display Corporation (NasdaqGS:OLED),NasdaqGS:OLED,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Licensor,Semiconductors,Universal Display Corporation (NasdaqGS:OLED) 2024 Form 10-K,"Universal Display Corporation engages in the research, development, and commercialization of organic light emitting diode (OLED) technologies and materials for use in display and solid-state lighting applications in the United States and internationally. The company offers PHOLED technologies and materials for displays and lighting products under the UniversalPHOLED brand. It is also involved in the research, development, and commercialization of other OLED device and manufacturing technologies, including FOLED that are flexible OLEDs for the fabrication of OLEDs on flexible substrates; and OVJP, an organic vapor jet printing technology. In addition, the company provides technology development and support services, including third-party collaboration and support to third parties for the commercialization of their OLED products; and contract research services in the areas of chemical synthesis research, development, and commercialization for non-OLED applications, as well as engages in the intellectual property and technology licensing activities. Universal Display Corporation was founded in 1985 and is headquartered in Ewing, New Jersey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal Display Corporation (NasdaqGS:OLED),NasdaqGS:OLED,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Semiconductors,Universal Display Corporation (NasdaqGS:OLED) 2024 Form 10-K,"Universal Display Corporation engages in the research, development, and commercialization of organic light emitting diode (OLED) technologies and materials for use in display and solid-state lighting applications in the United States and internationally. The company offers PHOLED technologies and materials for displays and lighting products under the UniversalPHOLED brand. It is also involved in the research, development, and commercialization of other OLED device and manufacturing technologies, including FOLED that are flexible OLEDs for the fabrication of OLEDs on flexible substrates; and OVJP, an organic vapor jet printing technology. In addition, the company provides technology development and support services, including third-party collaboration and support to third parties for the commercialization of their OLED products; and contract research services in the areas of chemical synthesis research, development, and commercialization for non-OLED applications, as well as engages in the intellectual property and technology licensing activities. Universal Display Corporation was founded in 1985 and is headquartered in Ewing, New Jersey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal Electronics Inc. (NasdaqGS:UEIC),NasdaqGS:UEIC,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Consumer Electronics,Universal Electronics Inc. (NasdaqGS:UEIC) 2024 Form 10-K,"Universal Electronics Inc. designs, develops, manufactures, ships, and supports control and sensor technology solutions in the United States, the People’s Republic of China, rest of Asia, Europe, Latin America, and internationally. The company offers voice-enabled automatically-programmed universal two-way radio frequency, as well as infrared remote controls to video service providers, original equipment manufacturers (OEMs), retailers, and private label customers; wall-mount and handheld thermostat controllers and connected accessories for smart energy management systems to OEM customers, hotels, hospitality, and system integrators; proprietary and standards-based RF sensors for residential security, safety, and home automation applications; and integrated circuits on which its software and universal device control database is embedded to OEMs, video service providers, and private label customers. It also provides software, firmware and technology solutions that can enable devices such as Smart TVs, hybrid set-top boxes, audio systems, smart speakers, game consoles, and other consumer electronic and smart home devices to wirelessly connect and interoperate within home networks; cloud-services that support its embedded software and hardware solutions; intellectual property that the company licenses to OEMs and video service providers; embedded and cloud-enabled software for firmware update provisioning and digital rights management validation services to consumer electronics brands; and AV accessories, including universal remote controls, television wall mounts and stands, and digital television antennas. In addition, the company QuickSet, a software application that can be embedded in entertainment or smart home platform or can be delivered as a cloud-based service, through QuickSet Cloud, to enable universal device setup, interoperability, and control. Universal Electronics Inc. was incorporated in 1986 and is based in Scottsdale, Arizona.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updater Services Limited (NSEI:UDS),NSEI:UDS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Diversified Support Services,Updater Services Limited (NSEI:UDS) 6/14 Form Doc,"Updater Services Limited operates an integrated business services platform in India. It operates through two segments, Integrated Facility Management (IFM) and Business Support Services (BSS). The company’s IFM Services segments provides soft services, such as housekeeping, cleaning, disinfecting, sanitizing, pest control, horticulture, and facade cleaning services; production support services to manufacturing facilities, including material handling, inventory control, production support, and equipment maintenance; engineering services comprising mechanical, electrical, and plumbing, as well as HVAC system management, power equipment, sewage treatment, and fire safety; and washroom and feminine hygiene care solutions, which includes feminine hygiene care products, air fresheners, sanitizers, and washroom products. This segment also provides other services, such as warehouse management, general staffing, institutional catering, and technology and procurement services. The company’s BSS segment provides sales enablement services, such as demand generation, lead management, inside sales, data management, digital marketing, analytics, customer outreach, field force management, and outbound telesales; and employee background verification check, audit and assurance, airport ground handling, and mailroom management and niche logistics solutions. It serves customers in a range of sectors, including FMCG, manufacturing and engineering, banking, financial services, and insurance, healthcare, information technology/information technology enabled services, automobiles, logistics and warehousing, airports, ports, infrastructure, retail, and others. The company was founded in 1985 and is based in Chennai, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valens Semiconductor Ltd. (NYSE:VLN),NYSE:VLN,"Harman International Industries, Incorporated","Subsidiary/Investment
                         ",Supplier,Semiconductors,Valens Semiconductor Ltd. (NYSE:VLN) 2024 Form 20-F,"Valens Semiconductor Ltd. engages in the provision of semiconductor products for the audio-video and automotive industries. The company offers HDBaseT technology, which enables the simultaneous delivery of ultra-high-definition digital video and audio, Ethernet, USB, control signals, and power through a single long-reach cable. It also provides audio-video solutions for the enterprise, education, industrial, digital signage, industrial, and medical markets. In addition, it offers automotive chipsets that support advanced driver-assistance systems, automotive data solutions, infotainment, telematics, and backbone connectivity. The company’s product series include VS100, VS2000, VS3000, VS6000, VS7000, Valens USB and power extender, Valens VS6320, USB 3.2 Gen1 extension chipset, VA6000, and VA7000. It has a collaboration with iCatch Technology to develop a 360-degree multi-camera videoconferencing solution. The company operates in Israel, China, Hong Kong, the United States, Japan, Germany, Hungary, and internationally. Valens Semiconductor Ltd. is headquartered in Hod Hasharon, Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valens Semiconductor Ltd. (NYSE:VLN),NYSE:VLN,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,Valens Semiconductor Ltd. (NYSE:VLN) 2024 Form 20-F,"Valens Semiconductor Ltd. engages in the provision of semiconductor products for the audio-video and automotive industries. The company offers HDBaseT technology, which enables the simultaneous delivery of ultra-high-definition digital video and audio, Ethernet, USB, control signals, and power through a single long-reach cable. It also provides audio-video solutions for the enterprise, education, industrial, digital signage, industrial, and medical markets. In addition, it offers automotive chipsets that support advanced driver-assistance systems, automotive data solutions, infotainment, telematics, and backbone connectivity. The company’s product series include VS100, VS2000, VS3000, VS6000, VS7000, Valens USB and power extender, Valens VS6320, USB 3.2 Gen1 extension chipset, VA6000, and VA7000. It has a collaboration with iCatch Technology to develop a 360-degree multi-camera videoconferencing solution. The company operates in Israel, China, Hong Kong, the United States, Japan, Germany, Hungary, and internationally. Valens Semiconductor Ltd. is headquartered in Hod Hasharon, Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertiqal Studios Corp. (TSX:VRTS),TSX:VRTS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Interactive Media and Services,Vertiqal Studios Corp. (TSX:VRTS) 2024 Form Doc,"Vertiqal Studios Corp. operates a digital-channel network and video-production studio in Canada. The company’s studio creates and distributes videos. It focuses on producing and broadcasting performative organic content to its followers and subscribers. The company was formerly known as Gamelancer Media Corp. and changed its name to Vertiqal Studios Corp. in August 2024. Vertiqal Studios Corp. is based in Toronto, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VHQ Media Holdings Ltd,-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Movies and Entertainment,VHQ Media Holdings Ltd - Form Doc,"VHQ Media Holdings Ltd, together with its subsidiaries, engages in the multimedia innovation and creativity, post production, visual effects, and related services for TV advertising, TV drama, online drama, movies, and animation in Taiwan and internationally. The company operates in four segment: Singapore, Malaysia, Indonesia, and Beijing. It is involved in the content development and performance optimization business; provision of post production services for commercials and feature films; and multimedia shooting and planning for dramas and movies. VHQ Media Holdings Ltd was founded in 1987 and is based in Taipei City, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Viatron Technologies, Inc. (KOSDAQ:A141000)",KOSDAQ:A141000,"Samsung Display Co., Ltd.","Subsidiary/Investment
                         ",Supplier,Semiconductor Materials and Equipment,"Viatron Technologies, Inc. (KOSDAQ:A141000) - Form ","Viatron Technologies, Inc. manufactures and sells display equipment in South Korea and internationally. The company offers inline equipment, batch glass equipment, and poly imide equipment system. It serves LCD, OLED, and POLED thin film transistor, flexible AMOLED, and e-paper applications. Viatron Technologies, Inc. was founded in 2001 and is based in Suwon-si, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VINA TECH Co.,Ltd. (KOSDAQ:A126340)",KOSDAQ:A126340,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electronic Components,Key DevelopmentClient Announcements Apr-12-2022,"VINA TECH Co.,Ltd. manufactures and sells energy storage devices under the Hy-Cap brand in South Korea and internationally. The company provides single cell supercapacitors, 2-series and customized supercapacitator modules, and hybrid capacitators. It offers fuel cells; deodorizing filters; and fuel cell carbon support, fuel cell catalyst, and membrane electrode assembly products. In addition, the company engages in the development and production of carbon separators. Its products are used in the energy, industrial and new technologies, automotive, and lighting industries. VINA TECH Co.,Ltd. was founded in 1999 and is headquartered in Jeonju-si, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VirnetX Holding Corporation (NYSE:VHC),NYSE:VHC,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Application Software,VirnetX Holding Corporation (NYSE:VHC) 2024 Form 10-K,"VirnetX Holding Corporation, through its subsidiary VirnetX, Inc., operates as an Internet security software and technology company primarily in the United States. The company develops software and technology solutions, including secure domain name registry and GABRIEL Connection Technology that are designed to secure communications over the Internet using zero trust network access. It also offers a portfolio of licenses and services, such as VirnetX One, a security-as-a-service platform that protects enterprise applications, services, and infrastructure from cyber-attacks; GABRIEL Connection Technology software development kit to assist with rapid integration of its techniques into existing software implementations; War Room software that offers safe and secure video conferencing meeting environment where sensitive communications and data is invisible to those not authorized to view it; and VirnetX Matrix that provides security for internet-enabled enterprise applications and their connected devices. In addition, the company provides GABRIEL Collaboration Suite that enables seamless and secure cross-platform communications between users’ devices. It serves domain infrastructure and communication service providers, and system integrators; and enterprise customers, developers, and original equipment manufacturers of chips, servers, desktops, smart phones, tablets, laptops, net books, and other devices in the IP-telephony, mobility, fixed-mobile convergence, and unified communications markets. The company has a partnership with ObjectSecurity LLC to provide secure cyber vulnerability analysis in private cloud environments. VirnetX Holding Corporation was incorporated in 2005 and is headquartered in Zephyr Cove, Nevada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wacom Co., Ltd. (TSE:6727)",TSE:6727,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,"Technology Hardware, Storage and Peripherals","Wacom Co., Ltd. (TSE:6727) 2023 Form Doc","Wacom Co., Ltd. develops, manufactures, and sells pen tablets and related software worldwide. The company operates through two segments, Branded Products Business and Technology Solution Business. It provides digital pens, multi-touch sensors, and touch panels to OEM customers for mobile products, as well as smartphones, tablets, PCs, eBooks, digital stationery, and music score devices. The company also offers pen computers, such as MobileStudio Pro; pen displays, including Wacom One, Wacom Cintiq, and Wacom Cintiq Pro; pen tablets comprising Wacom Intuos, Wacom Intuos Pro, Wacom One, and One by Wacom; and smart pads consisting of Bamboo Slate and Bamboo Folio. In addition, it provides Bamboo Ink, Bamboo Ink Plus, Bamboo Solo, Bamboo Duo, Bamboo Fineline, and Bamboo Alpha; and apps and services, such as Bamboo Paper, Inkspace, and Wacom Notes, as well as Wacom story book. Wacom Co., Ltd. was incorporated in 1983 and is headquartered in Kazo, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wacom Co., Ltd. (TSE:6727)",TSE:6727,"Samsung Electronics Japan Co., Ltd.","Subsidiary/Investment
                         ",Supplier,"Technology Hardware, Storage and Peripherals","Wacom Co., Ltd. (TSE:6727) 2023 Form Doc","Wacom Co., Ltd. develops, manufactures, and sells pen tablets and related software worldwide. The company operates through two segments, Branded Products Business and Technology Solution Business. It provides digital pens, multi-touch sensors, and touch panels to OEM customers for mobile products, as well as smartphones, tablets, PCs, eBooks, digital stationery, and music score devices. The company also offers pen computers, such as MobileStudio Pro; pen displays, including Wacom One, Wacom Cintiq, and Wacom Cintiq Pro; pen tablets comprising Wacom Intuos, Wacom Intuos Pro, Wacom One, and One by Wacom; and smart pads consisting of Bamboo Slate and Bamboo Folio. In addition, it provides Bamboo Ink, Bamboo Ink Plus, Bamboo Solo, Bamboo Duo, Bamboo Fineline, and Bamboo Alpha; and apps and services, such as Bamboo Paper, Inkspace, and Wacom Notes, as well as Wacom story book. Wacom Co., Ltd. was incorporated in 1983 and is headquartered in Kazo, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Waida Mfg. Co.,Ltd. (TSE:6158)",TSE:6158,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Waida Mfg. Co.,Ltd. (TSE:6158) - Form ","Waida Mfg. Co.,Ltd. operates in the mold-related and the cutting tool-related industry in Japan, China, rest of Asia, Africa, Europe, and the United States. It offers various grinders, including profile, jig, grooving insert, digital profile, wafer surface, and milling tool grinders, as well as HAAS Multigrind grinding centers; and automatic chart marking systems. The company was founded in 1933 and is headquartered in Takayama, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
