Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Sangsangin Co., Ltd. (KOSDAQ:A038540)",KOSDAQ:A038540,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Regional Banks,"Sangsangin Co., Ltd. (KOSDAQ:A038540) - Form ","Sangsangin Co., Ltd. operates in the field of information technology (IT), financial services, and heavy industry in South Korea. The company provides various IT services, such as security systems, integrated communication, SDN, and cloud services. It also provides wired or wireless network services. In addition, the company offers designs, installs, and maintains IT networks; consulting services; and electronic components. Further, it provides various banking products and services, such as stock loans; acts as an intermediary in the sale of equity, bonds, and financial derivatives; and provides consulting on financial investment products. Additionally, the company offers consulting services on the modernization and the construction of ship-building sites, as well as provides offshore marine and deck cranes. The company was formerly known as Texcell-NetCom Co., Ltd. Sangsangin Co., Ltd. was founded in 1989 and is headquartered in Seongnam-si, South Korea."
Sigurd Microelectronics Corporation (TWSE:6257),TWSE:6257,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Sigurd Microelectronics Corporation (TWSE:6257) 2024 Form Doc,"Sigurd Microelectronics Corporation, together with its subsidiaries, engages in the design, processing, testing, burn-in treatment, manufacture, and trading of integrated circuits (ICs) in Taiwan, Singapore, America, China, and internationally. It operates through Assembly and Testing; and International Trading segments. The company provides advance packages; and test services, including wafer sort chip probing, final test, and test engineering services. It also offers die process services, such as wafer grinding, laser cutting and printing, sawing, tape and reel, direct shipping, wafer back cover lamination, wafer back laser printing, 100% automatic optical inspection after wafer cutting, roll-to-roll sorting, reconstruction, 6-sided die inspection, and other process integrations; backend services, including lead scan, inspection, baking, marking, packing, and drop ship; and other services, such as wafer bumping and assembly; and system level test, burn in services, and laser repair. In addition, the company is involved in the manufacture and sale IC programmers and its parts, IC copiers, components for chip testers and electronics, dies, flip chips, and substrate-based boards, as well as medical equipment; supply of digital information services; investments; and plant development and leasing services. Its products are used in various applications comprising the metaverse, high-performance computing, wireless communication, mobile devices, automotive, medical, satellite, computers, IoT, artificial intelligence, consumer electronics, and multimedia products. The company serves semiconductor design companies, integrated device manufacturers, and wafer foundries. Sigurd Microelectronics Corporation was incorporated in 1988 and is based in Hsinchu City, Taiwan."
Silicon Motion Technology Corporation (NasdaqGS:SIMO),NasdaqGS:SIMO,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Silicon Motion Technology Corporation (NasdaqGS:SIMO) 2024 Form 20-F,"Silicon Motion Technology Corporation, together with its subsidiaries, designs, develops, and markets NAND flash controllers for solid-state storage devices in Taiwan, the United States, Korea, China, Malaysia, Singapore, and internationally. The company offers controllers for computing-grade solid state drives (SSDs), which are used in PCs and other client devices; enterprise-grade SSDs used in data centers; enterprise-grade SSDs used in enterprise and hyperscale data centers; eMMC and UFS mobile embedded storage for use in smartphones and IoT devices; flash memory cards and flash drives for use in expandable storage; and specialized SSDs that are used in industrial, commercial, and automotive applications. It markets its controllers under the SMI brand; and single-chip SSDs under the FerriSSD, Ferri-eMMC, and Ferri-UFS brands. The company markets and sells its products through direct sales personnel and independent electronics distributors to NAND flash makers, module makers, hyperscalers, and OEMs. Silicon Motion Technology Corporation was founded in 1995 and is based in Hong Kong, Hong Kong."
Siltronic AG (XTRA:WAF),XTRA:WAF,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,Siltronic AG (XTRA:WAF) - Form Doc,"Siltronic AG, together with its subsidiaries, provides hyperpure semiconductor silicon wafers in Germany, rest of Europe, the United States, Taiwan and Mainland China, Korea, and Rest of Asia. It offers polished and epitaxial wafers. The company provides special products, such as Ultimate Silicon, an optimal crystal for polished wafers; Float zone/FZ, a wafer product based on the float zone method; and HIREF that offers low microroughness, and low-defect surface structure. Its products are used in computers, smartphones, industrial equipment, wind turbines, and cars with and without electric drives. The company was formerly known as Wacker Siltronic AG and changed its name to Siltronic AG in 2004. Siltronic AG was founded in 1953 and is headquartered in Munich, Germany."
"SIMMTECH Co., Ltd. (KOSDAQ:A222800)",KOSDAQ:A222800,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,"SIMMTECH Co., Ltd. (KOSDAQ:A222800) - Form ","SIMMTECH Co., Ltd. engages in the developing and manufacturing of high-layer printed circuit boards (PCBs) for semiconductors worldwide. The company offers solid state drive module PCBs for notebook and desktop PC, server, computer, etc.; memory module PCBs, such as dual inline memory module (DIMM), small outline DIMM, and registered DIMM for Desktop PC, notebook PC, workstation, server, etc.; multi-layer module PCBs for server, super computer, etc.; and automotive boards for engine control unit, connectivity board, and ADAS. It also provides semiconductor package substrates, including board on chip for PC, server, and CXL memory module DRAM; wire bond chip scale package for mobile memory; and flip chip chip scale package for graphic card, game console, and automotive graphic DRAM. The company was founded in 1987 and is headquartered in Cheongju-si, South Korea."
"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710)",KOSDAQ:A036710,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710) - Form ","Simmtech Holdings Co., Ltd., through its subsidiaries, develops, manufactures, and sells printed circuit boards (PCBs) for semiconductors worldwide. The company was formerly known as SimmTech Co., Ltd. and changed its name to Simmtech Holdings Co., Ltd. in July 2015. Simmtech Holdings Co., Ltd. was founded in 1987 and is headquartered in Cheongju, South Korea."
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,Mobileye Global Inc. (NasdaqGS:MBLY),"Subsidiary/Investment
                         ",Supplier,Semiconductors,Mobileye Global Inc. (NasdaqGS:MBLY) 2024 Form 10-K,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland."
STMicroelectronics N.V. (ENXTPA:STMPA),ENXTPA:STMPA,Mobileye N.V.,"Subsidiary/Investment
                         ",Supplier,Semiconductors,STMicroelectronics N.V. (ENXTPA:STMPA) 2024 Form 20-F,"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs), and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; and radio frequency (RF) products. It also offers application-specific standard products for analog, digital and mixed-signal applications. In addition, the company provides assembly and other services. It sells its products through distributors and retailers, as well as through sales representatives. The company serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland."
"Synopsys, Inc. (NasdaqGS:SNPS)",NasdaqGS:SNPS,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Application Software,Key DevelopmentStrategic Alliances Aug-14-2023,"Synopsys, Inc. provides electronic design automation software products used to design and test integrated circuits. It operates in three segments: Design Automation, Design IP, and Software Integrity. The company offers Digital and Custom IC Design solution that provides digital design implementation solutions; Verification solution that offers virtual prototyping, static and formal verification, simulation, emulation, field programmable gate array (FPGA)-based prototyping, and debug solutions; and FPGA design products that are programmed to perform specific functions. It also provides intellectual property (IP) solutions for USB, PCI Express, DDR, Ethernet, MIPI, HDMI, and Bluetooth low energy applications; logic libraries and embedded memories; processor cores, software, and application-specific instruction-set processor tools for embedded applications; security IP solutions; IP solutions for automotive market; and system-on-chip (SoC) infrastructure IP, datapath and building block IP, and verification IP products, as well as mathematical and floating-point components, and Arm AMBA interconnect fabric and peripherals. In addition, the company offers HAPS FPGA-based prototyping systems; virtual prototyping solutions; and Platform Architect solutions for SoC architecture analysis and optimization, as well as optical products, and mechatronic simulations. Further, it provides security and quality testing products, managed services, programs and professional services, and training that enable its customers to detect and remediate security vulnerabilities, and defects in the software development lifecycle, as well as manufacturing solutions. Additionally, the company provides intelligent orchestration solution, software risk manager, and black duck software composition analysis tools. It serves electronics, financial services, automotive, medicine, energy, and industrial areas. The company was incorporated in 1986 and is headquartered in Sunnyvale, California."
System1 Group PLC (AIM:SYS1),AIM:SYS1,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Advertising,System1 Group PLC (AIM:SYS1) - Form Doc,"System1 Group PLC, together with its subsidiaries, provides market research data and insight services in the United Kingdom, the United States, Latin America, rest of Europe, and the Asia Pacific. The company offers various tools comprising test your ad, a testing platform that predicts the short- and long-term commercial potential of ads; test your innovation, a platform that harnesses consumer insights to accurately predict the commercial success of ideas; and test your brand, which measures the impact of ads and ideas on brand health. It serves advertisers. The company was formerly known as Brainjuicer Group Plc and changed its name to System1 Group PLC in March 2017. System1 Group PLC was founded in 1999 and is headquartered in London, the United Kingdom."
Taiwan Semiconductor Manufacturing Company Limited (TWSE:2330),TWSE:2330,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductors,Taiwan Semiconductor Manufacturing Company Limited (TWSE:2330) 2024 Form 20-F,"Taiwan Semiconductor Manufacturing Company Limited, together with its subsidiaries, manufactures, packages, tests, and sells integrated circuits and other semiconductor devices in Taiwan, China, Europe, the Middle East, Africa, Japan, the United States, and internationally. It provides a range of wafer fabrication processes, including processes to manufacture complementary metal- oxide-semiconductor (CMOS) logic, mixed-signal, radio frequency, embedded memory, bipolar CMOS mixed-signal, and others. The company also offers customer and engineering support services; manufactures masks; and invests in technology start-up companies; researches, designs, develops, manufactures, packages, tests, and sells color filters; and provides investment services. Its products are used in high performance computing, smartphones, Internet of things, automotive, and digital consumer electronics. The company was incorporated in 1987 and is headquartered in Hsinchu City, Taiwan."
TECOM Group PJSC (DFM:TECOM),DFM:TECOM,Intel Corporation (Uk) Ltd. - Dubai Branch,"Subsidiary/Investment
                         ",Landlord,Real Estate Operating Companies,TECOM Group PJSC (DFM:TECOM) - Form Doc,"TECOM Group PJSC, together with its subsidiaries, provides property leasing, development, and facilities management and services in the United Arab Emirates. The company provides leasing portfolio, which includes offices, co-working spaces, warehouses, and land. It provides industry specialized facilities, including media production studios, laboratories, and higher education campuses. In addition, it offers project management engineering. The company was founded in 1999 and is headquartered in Dubai, the United Arab Emirates. TECOM Group PJSC is a subsidiary of DHAM LLC."
Tokyo Electron Limited (TSE:8035),TSE:8035,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Semiconductor Materials and Equipment,Tokyo Electron Limited (TSE:8035) - Form Doc,"Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor and flat panel display (FPD) production equipment in Japan, Europe, North America, Taiwan, China, South Korea, Southeast Asia, and internationally. The company offers coaters/developers, etch systems, surface preparation systems, deposition systems, test systems, wafer bonders/debonders, wafer edge trimming, SiC epitaxial CVD systems, gas cluster ion beam system, and cleaning systems. It also provides plasma etch/ash systems for use in the manufacture of FPDs, as well as inkjet printing systems for manufacturing OLED displays. In addition, the company offers delivery, facility management, and non-life insurance services; sells semiconductor products, board computer products, software, and other electronic components; sells and supports network/storage/middleware related solutions; and develops, manufactures, and sells magnetic annealing systems. Tokyo Electron Limited was incorporated in 1951 and is headquartered in Tokyo, Japan."
TXC Corporation (TWSE:3042),TWSE:3042,Intel Corporation (NasdaqGS:INTC),"Self
                         ",Supplier,Electronic Components,TXC Corporation (TWSE:3042) 2023 Form Doc,"TXC Corporation engages in the research, design, development, production, and sale of crystal and oscillator products in Taiwan and internationally. The company’s products include crystals, oscillators, as well as automotive crystals. Its products are used in telecom and enterprise, automotive, consumer electronics, and mobile communication sectors. TXC Corporation was incorporated in 1983 and is headquartered in Taoyuan city, Taiwan."
United Microelectronics Corporation (TWSE:2303),TWSE:2303,Intel Deutschland GmbH,"Subsidiary/Investment
                         ",Supplier,Semiconductors,United Microelectronics Corporation (TWSE:2303) 2024 Form 20-F,"United Microelectronics Corporation operates as a semiconductor wafer foundry in Taiwan, China, Hong Kong, Japan, Korea, the United States, Europe, and internationally. The company provides circuit design, mask tooling, wafer fabrication, and assembly and testing services. It serves fabless design companies and integrated device manufacturers. United Microelectronics Corporation was incorporated in 1980 and is headquartered in Hsinchu City, Taiwan."
Wacker Chemie AG (XTRA:WCH),XTRA:WCH,Intel Deutschland GmbH,"Subsidiary/Investment
                         ",Supplier,Specialty Chemicals,Key DevelopmentClient Announcements Jun-30-2014,"Wacker Chemie AG, together with its subsidiaries, provides chemical products worldwide. It operates through four divisions: Wacker Silicones, Wacker Polymers, Wacker Biosolutions, and Wacker Polysilicon. The Wacker Silicones division offers silanes, siloxanes, silicone fluids, silicone emulsions, silicone elastomers, silicone resins, and pyrogenic silica. The Wacker Polymers division provides binders and polymeric additives, such as dispersible polymer powder and vinyl acetate-ethylene dispersions, which are used in construction, paper, adhesive, paint, coating, and basic chemical industries. The Wacker Biosolutions division offers customized biotech and catalog products for fine chemicals, such as pharmaceutical proteins, vaccines, cyclodextrins, cysteine, polyvinyl acetate solid resins, and acetylacetone for pharmaceutical actives, food additives, and agrochemicals. The Wacker Polysilicon division produces hyperpure polysilicon for use in semiconductor and solar sectors. Wacker Chemie AG was founded in 1914 and is headquartered in Munich, Germany. Wacker Chemie AG operates as a subsidiary of Dr. Alexander Wacker Familiengesellschaft mbH."
*denotes proprietary relationship,,,,,,,
