Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magna International Inc. (TSX:MG),TSX:MG,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Automotive Parts and Equipment,Magna International Inc. (TSX:MG) 2024 Form 40-F,"Magna International Inc. designs, engineers, and manufactures components, assemblies, systems, subsystems, and modules for original equipment manufacturers of vehicles and light trucks worldwide. It operates through four segments: Body Exteriors & Structures, Power & Vision, Seating Systems, and Complete Vehicles. The Body Exteriors & Structures segment provides body and chassis system, battery enclosures, and engineering and testing; and exteriors, including fascia and trims, front end modules, integration panels, liftgate modules, active aerodynamics, engineered glass, running boards, truck bed access products, breakthrough lightings, side doors, and greenhouse products. The Power & Vision segment offers electric drive systems and components, such as emotors, inverters, onboard chargers, gearboxes, and e-clutch; dedicated hybrid drives, dual and hybrid dual clutch, and manual transmissions; AWD/4WD products and rear drive modules; transmission, driveline components, and ICE; far camera module, remote camera heads, interior sensing camera, radars, thermal sensing, and domain controllers; interior and exterior mirrors, camera monitoring system driver/occupant monitoring systems, and smart actuators; forward and rear lighting, and lit grilles/panels/displays; latching system, door modules, charge port doors, power system, hinges, and door handles; and modular and textile folding roofs, and hard and soft tops. The Seating Systems segment provides seat structures, mechanism and hardware solutions, and foam and trim products. The Complete Vehicles segment offers vehicle engineering and manufacturing services. Magna International Inc. was founded in 1957 and is headquartered in Aurora, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mincor Resources NL,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Diversified Metals and Mining,Mincor Resources NL - Form Doc,"Mincor Resources NL, together with its subsidiaries, engages in the exploration, evaluation, development, and mining of mineral resources in Australia. The company explores for nickel, gold, cobalt, and copper deposits. Its operations primarily located in the Kambalda District of Western Australia that covers approximately 300 square kilometers of tenements. The company was formerly known as Africwest Gold NL and changed its name to Mincor Resources NL in October 1999. Mincor Resources NL was incorporated in 1996 and is headquartered in West Perth, Australia. As of July 25, 2023, Mincor Resources NL operates as a subsidiary of Wyloo Consolidated Investments Pty Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mingteng International Corporation Inc. (NasdaqCM:MTEN),NasdaqCM:MTEN,"Tesla (Shanghai) Co., Ltd","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Mingteng International Corporation Inc. (NasdaqCM:MTEN) 2024 Form 20-F,"Mingteng International Corporation Inc. engages in the design, development, production, assembly, testing, repair, and after-sale service of automotive molds in the People’s Republic of China. It offers casting molds for turbocharger systems, braking systems, steering and differential systems, and other automotive system parts, as well as brake caliper molds, steering knuckle molds, and hydraulic part molds. The company also produces molds for new energy electric vehicle motor drive systems, battery pack systems, and engineering hydraulic components for use in automobile, construction machinery, and other manufacturing industries. The company was incorporated in 2021 and is based in Wuxi, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morgan Stanley Bank, N.A.",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Creditor,Regional Banks,"Tesla, Inc. (NasdaqGS:TSLA) 2023 Form 10-K","Morgan Stanley Bank, N.A. operates as a bank. The company offers demand deposits and non-interest bearing time and savings deposits. The company's deposits include deposits in transaction accounts, brokered deposits which represent funds, retail time deposits, individual retirement accounts and Keogh plan time deposits, money market deposit accounts and jumbo deposits. The company offers consumer loans, including credit card loans, revolving credit plans, personal loans and automotive loans. The company offers domestic commercial and industrial loans. Also, the company offers commercial real estate loans for land development and on-site construction of industrial, commercial, residential, or farm buildings in the United States. The company offers real estate-backed residential loans. In addition, it provides commercial loans collateralized by real estate properties. In addition, the company offers loans to other banks, other depository institutions, other associations, companies, and financial intermediaries. It was formerly known as Morgan Stanley Bank and changed its name to Morgan Stanley Bank, N.A. in September 2008. It was founded in 1935 and is headquartered in Salt Lake City, Utah. Morgan Stanley Bank, N.A. operates as a subsidiary of Morgan Stanley Capital Management, LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS Industrie AG (XTRA:MSAG),XTRA:MSAG,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Construction Machinery and Heavy Transportation Equipment,MS Industrie AG (XTRA:MSAG) - Form Doc,"MS Industrie AG primarily operates in the powertrain and ultrasonic technology businesses in Germany and internationally. The company operates through Powertrain Technology, Ultrasonic Technology, and Services & Others segments. It designs, develops, and manufactures automotive components and systems for engines; and manufactures customer-specific electric motors, as well as offers die-cast aluminum services for the automotive industry. The company also offers special machines for processing plastic parts, such as bumpers, door panels, and instrument panels, as well as engine and load compartment covers for the automotive industry; medical technology or for the manufacture of consumer goods; servo presses for welding, sealing, cutting, separating welding, and punching; and systems and components for generators and converters, amplitude transformers, sonotrodes, and feed and manual ultrasonic welding units. In addition, it provides corporate finance, controlling and reporting, risk management, corporate governance, and transaction advisory services. It serves customers in the commercial vehicle and passenger car, packaging machine, medical and other plastic processing, and general mechanical and plant engineering industries. The company was formerly known as GCI Industrie AG and changed its name to MS Industrie AG in July 2012. MS Industrie AG was founded in 1991 and is headquartered in Munich, Germany.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panasonic Holdings Corporation (TSE:6752),TSE:6752,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Consumer Electronics,"Tesla, Inc. (NasdaqGS:TSLA) 2024 Form 10-K","Panasonic Holdings Corporation, together with its subsidiaries, research, develops, manufactures, sells, and services various electrical and electronic products worldwide. It operates through five segments: Lifestyle, Automotive, Connect, Industry, and Energy. The Lifestyle segment offers refrigerators, microwave ovens, rice cookers, washing machines, vacuum cleaners, air-conditioners, air to water heat pump system, air purifiers, showcases, as well as ventilation and perflation and air-conditioning equipment. This segment also provides personal-care products; lighting fixtures, lamps, wiring devices, solar photovoltaic systems, fuel cells, and compressors; bicycles; and nursing care services. The Automotive segment offers automotive-use infotainment systems, head-up displays, automotive speakers and switches, advanced driver assistance systems, and automotive mirrors. The Connect segment provides aircraft in-flight entertainment systems and communications services; electronic components-mounting machines; welding equipment; projectors; professional AV systems; PCs and tablets; and supply chain management software. The Industry segment engages in the electronic components, motors, FA devices and electronic materials. The Energy segment provides dry and micro batteries; small secondary batteries, including cells and their system products; and cylindrical lithium-ion batteries for in-vehicle use. The company also offers TVs, digital cameras, video and audio equipment, telephones, kitchen and bath, interior and exterior finishing materials, and raw materials. The company was formerly known as Panasonic Corporation. Panasonic Holdings Corporation was founded in 1918 and is headquartered in Kadoma, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petroleum Technology Co. (Petrotec),-,"Maxwell Technologies, Inc.","Subsidiary/Investment
                         ",Supplier,Oil and Gas Drilling,Al Mahhar Holding Company Q.P.S.C. (DSM:MHAR) - Form Doc,There is no business description for this supplier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PHA Co., Ltd. (KOSDAQ:A043370)",KOSDAQ:A043370,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Automotive Parts and Equipment,"PHA Co., Ltd. (KOSDAQ:A043370) - Form ","PHA Co., Ltd. engages in the manufacture and sale of automotive door moving systems in South Korea and internationally. Its product portfolio includes side door system, door module, power tail gate system, power trunk lid system, end gate system, front closure system, and active hood lift system, as well as other products, such as seat back latch, fuel filler opener, and stamping parts. The company was founded in 1985 and is headquartered in Daegu, South Korea. PHA Co., Ltd. is a subsidiary of PHC CO,.LTD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedmont Lithium Inc. (ASX:PLL),ASX:PLL,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Diversified Metals and Mining,Piedmont Lithium Inc. (ASX:PLL) 2024 Form 10-K,"Piedmont Lithium Inc., a development stage company, engages in the exploration and development of resource projects in the United States. The company primarily holds a 100% interest in the Carolina Lithium Project that include an area of approximately 3,706 acres located within the Carolina Tin-Spodumene Belt situated to the northwest of Charlotte, North Carolina in the United States. It also owns a real property of approximately 5 acres in Bessemer City, North Carolina; and 61-acre property in Kings Mountain, North Carolina. The company was founded in 2016 and is headquartered in Belmont, North Carolina.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pirelli & C. S.p.A. (BIT:PIRC),BIT:PIRC,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Tires and Rubber,Pirelli & C. S.p.A. (BIT:PIRC) - Form Doc,"Pirelli & C. S.p.A. manufactures and supplies tires for cars, motorcycles, and bicycles worldwide. It offers car tires under the P ZERO, Cinturato, Scorpion, Sottozero, Pirelli Ice, and Carrier brand names; motorcycle tires under the DIABLO Superbike, DIABLO SUPERCORSA SC, DIABLO ROSSO IV, DIABLO Rain, ANGEL GT, DIABLO ROSSO II, DIABLO Wet, SCORPION MX, SCORPION Pro F.I.M., SCORPION XC, DIABLO SUPERCORSA SP, PHANTOM SPORTSCOMP, DIABLO Rosso IV Corsa, DIABLO Rosso III, ANGEL GT II, NIGHT DRAGON, MT 66 ROUTE, SCORPION Trail II, MT 60 RS, MT 60, SCORPION MT 90 A/T, SCORPION Rally STR, SPORT DEMON, MT 21 Rallycross, MT 43 PRO TRIAL, DIABLO ROSSO Scooter, and ANGEL Scooter brands; motorsport tires under the P ZERO TROFEO R, SOTTOZERO, P7 Corsa, K, KM, RK, rain, and Slick brands; bike tires under the P Zero, Cinturato, and Scorpion brand names; and truck and bus tires. The company also provides Run Flat and Seal Inside specialties that enable cars to continue driving after a puncture; Pirelli Noise Cancelling System for reducing noise by rolling; and Elect, a line of tires for electric vehicles. The company was incorporated in 1872 and is headquartered in Milan, Italy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlayNitride Inc. (TWSE:6854),TWSE:6854,Tesla Motors Taiwan Limited,"Subsidiary/Investment
                         ",Supplier,Semiconductors,PlayNitride Inc. (TWSE:6854) 2023 Form Doc,"PlayNitride Inc. engages in the research and development, manufacture, and sale of MicroLED display products, modules, and panels in Taiwan, Korea, and internationally. The company also offers design, installation, and maintenance of processing equipment; consulting services; and licensing of technologies. Its MicroLED products are used in large displays, medium and small displays, and flexible displays, as well as AR, wearable devices, and automotive applications. The company was incorporated in 2014 and is headquartered in Miaoli County, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proficient Auto Logistics, Inc. (NasdaqGS:PAL)",NasdaqGS:PAL,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Cargo Ground Transportation,"Proficient Auto Logistics, Inc. (NasdaqGS:PAL) 2024 Form 424B4","Proficient Auto Logistics, Inc. focuses on providing auto transportation and logistics services in North America. It primarily focuses on transporting and delivering finished vehicles from automotive production facilities, ports of entry, and rail yards to a network of automotive dealerships. The company operates approximately 1,130 auto transport vehicles and trailers, including 615 company-owned transport vehicles and trailers. It serves auto companies, electric vehicle producers, auto dealers, auto auctions, rental car companies, and auto leasing companies. The company was formerly known as AH Acquisition Corp. and changed its name to Proficient Auto Logistics, Inc. in October 2023. The company was incorporated in 2023 and is based in Jacksonville, Florida.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prologis, Inc. (NYSE:PLD)",NYSE:PLD,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Landlord,Industrial REITs,"Prologis, Inc. (NYSE:PLD) 2024 Form 10-K","Prologis, Inc. is the global leader in logistics real estate with a focus on high-barrier, high-growth markets. At September 30, 2024, the company owned or had investments in, on a wholly owned basis or through co-investment ventures, properties and development projects expected to total approximately 1.2 billion square feet (116 million square meters) in 20 countries. Prologis leases modern logistics facilities to a diverse base of approximately 6,700 customers principally across two major categories: business-to-business and retail/online fulfilment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quality Circuit Assembly, Inc.",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Electronic Manufacturing Services,"Alpine 4 Holdings, Inc. (OTCPK:ALPP) 2023 Form S-1","Quality Circuit Assembly, Inc. offers printed circuit board assembly services to original equipment manufacturers. The company was founded in 1988 and is based in San Jose, California. As of March 31, 2016, Quality Circuit Assembly, Inc. operates as a subsidiary of Alpine 4 Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Research Foundation Of State University Of New York, The",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Lessor,Research and Consulting Services,"Tesla, Inc. (NasdaqGS:TSLA) 2024 Form 10-K","Research Foundation of State University of New York is a not-for-profit foundation with over $133 million in assets under management. The foundation focuses on research, education, and public service. It was established in 1951 and is based in New York.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Shing Fastech Corp. (TWSE:5007),TWSE:5007,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,San Shing Fastech Corp. (TWSE:5007) 2024 Form Doc,"San Shing Fastech Corp. engages in the manufacturing, processing, marketing, and exporting of bolts, nuts, steel wires and related machinery, machine parts, and tools in the United States, Germany, Taiwan, and internationally. The company engages in heat treatment processing and metal washer businesses. In addition, it produces and sells server computer fans and metal products. San Shing Fastech Corp. was incorporated in 1965 and is based in Tainan, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shanghai Keling Industrial Development Co., Ltd.",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Diversified Support Services,"Jiangsu Hagong Intelligent Robot Co., Ltd (SZSE:000584) - Form Doc","Shanghai Keling Industrial Development Co., Ltd. provides precision industrial cleaning machine solution. The company was founded in 2019 and is headquartered in China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai Municipal People's Government,-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Lessor,Diversified Support Services,"Tesla, Inc. (NasdaqGS:TSLA) 2024 Form 10-K",Shanghai is a municipality in China.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shengfeng Development Limited (NasdaqCM:SFWL),NasdaqCM:SFWL,"Tesla (Shanghai) Co., Ltd","Subsidiary/Investment
                         ",Supplier,Air Freight and Logistics,Shengfeng Development Limited (NasdaqCM:SFWL) 2024 Form 20-F,"Shengfeng Development Limited, through its subsidiaries, provides contract logistics services in the People’s Republic of China. The company offers business-to-business freight transportation services, such as full truckload and less than truckload; and cloud storage services, including warehouse management, order fulfillment, delivery process management, in-warehouse processing, and inventory optimization management services. It also provides value-added services comprising collection on delivery, customs declaration, delivery upstairs, packaging, pay-at-arrival, return proof of delivery, and shipment protection. The company serves clients in various industries, including manufacturing, energy, telecommunications, internet, fashion, fast moving consumer goods, publishing, agriculture, and e-commerce. Shengfeng Development Limited was founded in 2001 and is based in Fuzhou, the People’s Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sichuan Yahua Industrial Group Co., Ltd. (SZSE:002497)",SZSE:002497,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Commodity Chemicals,"Tesla, Inc. (NasdaqGS:TSLA) - Form ","Sichuan Yahua Industrial Group Co., Ltd., together with its subsidiaries, research, produces, and sells civil explosive, and blasting services in China and internationally. The company offers civilian explosive products, including rock emulsion explosives and emulsion explosives for coal mines; mixed explosives, such as mixed ammonium oil explosives and on-site mixing emulsion explosives; and ammonium nitrate explosives, modified ammonium oil explosives, and powered emulsion explosives. It also provides industrial digital electronic detonators, industrial cables, industrial detonating cords, plastic detonating tubes, and petroleum equipment. In addition, the company offers lithium carbonate, lithium hydroxide, and other lithium salt products. Further, it is involved in hazardous chemical transportation business, as well as comprehensive logistics and warehousing services. Its products are used in various fields, including consumption, power and energy storage, mining, water conservancy, hydropower, transportation construction, urban reconstruction, geological exploration, explosive processing, etc. The company was founded in 1952 and is headquartered in Chengdu, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sichuan Yahua Lithium Technology Co., Ltd.",-,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Supplier,Commodity Chemicals,"Tesla, Inc. (NasdaqGS:TSLA) - Form Doc","Sichuan Yahua Lithium Technology Co., Ltd. engages in lithium resources development and lithium salt manufacturing. The company is headquartered in Chengdu, China. The company operates as a subsidiary of Sichuan Yahua Industrial Group Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simon Property Group, Inc. (NYSE:SPG)",NYSE:SPG,"Tesla, Inc. (NasdaqGS:TSLA)","Self
                         ",Landlord,Retail REITs,"Simon Property Group, Inc. (NYSE:SPG) 2024 Form 10-K","Simon Property Group, Inc. (NYSE:SPG) is a self-administered and self-managed real estate investment trust (“REIT”). Simon Property Group, L.P., or the Operating Partnership, is our majority-owned partnership subsidiary that owns all of our real estate properties and other assets. In this package, the terms Simon, we, our, or the Company refer to Simon Property Group, Inc., the Operating Partnership, and its subsidiaries. We own, develop and manage premier shopping, dining, entertainment and mixed-use destinations, which consist primarily of malls, Premium Outlets, The Mills, and International Properties. At September 30, 2024, we owned or had an interest in 231 properties comprising 184 million square feet in North America, Asia and Europe. We also owned an 84% interest in The Taubman Realty Group, or TRG, which owns 22 regional, super-regional, and outlet malls in the U.S. and Asia. Additionally, at September 30, 2024, we had a 22.4% ownership interest in Klepierre, a publicly traded, Paris-based real estate company, which owns shopping centers in 14 European countries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
