Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate Technology Holdings plc (NasdaqGS:STX),NasdaqGS:STX,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,"Technology Hardware, Storage and Peripherals",Seagate Technology Holdings plc (NasdaqGS:STX) 2024 Form 10-K,"Seagate Technology Holdings plc engages in the provision of data storage technology and infrastructure solutions in Singapore, the United States, the Netherlands, and internationally. The company offers mass capacity storage products, including enterprise nearline hard disk drives (HDDs), enterprise nearline solid state drives (SSDs), enterprise nearline systems, video and image HDDs, and network-attached storage drives. It also offers legacy applications comprising Mission Critical HDDs and SSDs; external storage solutions under the Seagate Ultra Touch, One Touch, Expansion, and Basics product lines, as well as under the LaCie brand name; desktop drives for personal computers and workstation applications; notebook drives traditional notebooks, convertible systems, and external storage applications, DVR HDDs for video streaming applications, and gaming SSDs for gaming rigs. In addition, the company provides Lyve edge-to-cloud mass capacity platform, that includes modular hardware and software to support enterprises’ on-premise and cloud storage infrastructure needs. It sells its products primarily to original equipment manufacturers, distributors, and retailers. The company was founded in 1978 and is based in Singapore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SecureWorks, Inc.",-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Key DevelopmentClient Announcements Nov-04-2019,"SecureWorks, Inc. provides information security services to help organizations worldwide to protect their IT assets, comply with regulations, and reduce security costs. It offers managed security services, such as network security, endpoint security, vulnerability management, and security monitoring services. The company also provides consulting services, such as security awareness training solutions, specialized services, technical testing, security design and architecture, security residency, and security and governance program development services. In addition, it offers services for compliance mandates, such as payment card industry compliance; EI3PA compliance; Gramm-Leach-Bliley Act/Federal Financial Institutions Examination Council compliance; FISMA compliance; Health Insurance Portability and Accountability Act compliance; ISO compliance; North American Electric Reliability Corporation Critical Infrastructure Protection compliance; Security Exchange Commission Office of Compliance Inspections and Examinations; and Cybersecurity Initiative and Exam. Further, the company provides incident response services, such as response preparedness, emergency incident response, and incident response retainer services; and intelligence service, such as research and advanced services. It serves financial institutions, law firms, healthcare, insurance, retail, government, education, asset management, and utilities industries. The company was founded in 1998 and is based in Atlanta, Georgia. SecureWorks, Inc. operates as a subsidiary of SecureWorks Corp.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sentral REIT (KLSE:SENTRAL),KLSE:SENTRAL,Microsoft Malaysia Sdn. Bhd.,"Subsidiary/Investment
                         ",Landlord,Office REITs,Sentral REIT (KLSE:SENTRAL) 2024 Form Doc,"SENTRAL is a Real Estate Investment Trust (""REIT"") incorporated in Malaysia and listed on the main board of Bursa Malaysia Securities Berhad (""Bursa Securities"") in 2007. SENTRAL is managed by Sentral REIT Management Sdn Bhd (""we"", ""SRM"" or the ""Manager""), which has two shareholders, namely, Malaysian Resources Corporation Bhd (""MRCB"") and Global Jejaka Sdn Bhd (""GJSB""). SENTRAL's investment objective is to acquire and invest in commercial properties primarily in Malaysia with a view to generate long-term growth and sustainable distribution of income to our unitholders. As of 31 December 2023, SENTRAL owns 10 commercial properties in Malaysia with a combined value of RM2.521 billion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ServiceNow, Inc. (NYSE:NOW)",NYSE:NOW,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Systems Software,Key DevelopmentClient Announcements Nov-19-2024,"ServiceNow, Inc. provides end to-end intelligent workflow automation platform solutions for digital businesses in the North America, Europe, the Middle East and Africa, Asia Pacific, and internationally. The company operates the Now platform for end-to-end digital transformation, artificial intelligence, machine learning, robotic process automation, process mining, performance analytics, and collaboration and development tools. It also provides asset management, cloud observability, integrated risk management; information technology (IT) service management applications; IT service management product suite for enterprise’s employees, customers, and partners; strategic portfolio management product suite; IT operations management product that connects a customer’s physical and cloud-based IT infrastructure; IT asset management; and security operations that connects with internal and third party. In addition, the company offers integrated risk management product to manage risk and resilience; environmental, social and governance management product; human resources, legal, and workplace service delivery products; customer service management product; and field service management applications. Further, the company provides app engine product; automation engine; platform privacy and security product; and source-to-pay operations. It serves to government, financial services, healthcare, telecommunications, manufacturing, IT services, technology, oil and gas, education, and consumer products through service providers and resale partners. ServiceNow, Inc. has strategic collaboration with Amazon Web Services, Inc. to accelerate AI-driven business transformation. The company was formerly known as Service-now.com and changed its name to ServiceNow, Inc. in May 2012. ServiceNow, Inc. was founded in 2004 and is headquartered in Santa Clara, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SES S.A. (BDL:SESGL),BDL:SESGL,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Cable and Satellite,SES S.A. (BDL:SESGL) - Form Doc,"SES S.A. provides satellite-based data transmission capacity and ancillary services worldwide. The company offers content connectivity solutions, including network spanning satellite and ground infrastructure to create, deliver, and manage video and data solutions. It also provides data connectivity services through its fleet of geostationary earth orbit and medium earth orbit satellites to the aviation, cloud, cruise, energy, government, maritime, and telco and mobile network operator industries. In addition, the company offers video services, which includes end-to-end managed services to audience; and provides multi-screen and multi-device viewing experiences on linear channels, video-on-demand, streaming platforms, and social media sites for broadcasters, platform operators, and sports organizations. Further, it provides linear video aggregation and distribution, such as direct-to-home, direct-to-cable, and internet protocol TV households; channel management solutions comprising playout; and live feeds and redundancy features. The company was formerly known as SES Global SA and changed its name to SES S.A. in December 2006. SES S.A. was founded in 1985 and is headquartered in Betzdorf, Luxembourg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Severfield plc (LSE:SFR),LSE:SFR,Microsoft B.V.,"Subsidiary/Investment
                         ",Supplier,Construction and Engineering,Severfield plc (LSE:SFR) - Form Doc,"Severfield plc, a structural steelwork company, engages in the designing, manufacturing, fabrication, construction, and erection of steelwork activities in the United Kingdom, Republic of Ireland, Europe, and India. The company manufactures metal decking products; plate girder sections, rectangular and/or circular apertures, optimal section profiles, and intumescent coating products. It provides steel-framed modular equipment rooms and housing; modular frames, including complex and simple steel frames; material handling products, comprising discharge system, bin activators, and pressure and vacuum relief valves; composite and non-composite plain and cellular beams; and offload and edge protection systems. The company provides its services for various projects, such as industrial and distribution, infrastructure, renewables, bridges, education, commercial, transport and infrastructure, stadia and leisure, nuclear, and health and education projects. The company was formerly known as Severfield–Rowen plc and changed its name to Severfield plc in May 2014. The company was founded in 1978 and is headquartered in Thirsk, the United Kingdom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sify Technologies Limited (NasdaqCM:SIFY),NasdaqCM:SIFY,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Alternative Carriers,Sify Technologies Limited (NasdaqCM:SIFY) 2024 Form 20-F,"Sify Technologies Limited offers ICT solutions and services in India and internationally. It operates through Network Centric Services, Data Center Services, and Digital Services segments. The company offers internet, internet protocol, multi-protocol label switching, virtual private network, SDWAN, managed Wi-Fi, internet of things, wholesale and retail voice, dedicated internet access, and proactive monitoring and management of the network and devices. It provides co-location services; and managed hosting services, such as storage, back-up management, performance monitoring, infrastructure monitoring and management, network availability, server load balancing, managed shared firewall, web server log reporting, and remote and smart hands services. In addition, it offers managed network services; EDGE services; cloud and managed services, including infrastructure as a service, platform as a service, virtual private data center, computing services, IT platform, backup and recovery solution, and content delivery network; remote and onsite infrastructure managed services; and managed security services. Further, the company provides technology integration services; application integration services, which includes talent management, supply chain management, web portal solutions content services, portal development and maintenance, eLearning, digital signature, SAP, Microsoft, Oracle services. The company was formerly known as Sify Limited and changed its name to Sify Technologies Limited in October 2007. Sify Technologies Limited was incorporated in 1995 and is headquartered in Chennai, India. Sify Technologies Limited is a subsidiary of Ramanand Core Investment Company Private Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siili Solutions Oyj (HLSE:SIILI),HLSE:SIILI,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Siili Solutions Oyj (HLSE:SIILI) - Form Doc,"Siili Solutions Oyj plans, develops, and maintains digital services in Finland and internationally. The company offers data and artificial intelligence; e-commerce and portals; cloud solutions; custom development; embedded solutions; intelligent automation; and design services. It serves corporations and organisations operating in the public and private sectors comprising financial, service, banking, maritime, retail, energy and utilities, media, and industrial sectors. The company was incorporated in 2005 and is based in Helsinki, Finland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SilverBridge Holdings Limited,-,Microsoft Azure Inc.,"Subsidiary/Investment
                         ",Supplier,Application Software,Key DevelopmentClient Announcements May-29-2020,"SilverBridge Holdings Limited, together with its subsidiaries, provides business solutions to the financial services industry. The company provides Exergy, an insurance software solution that administers life, group schemes, EB, and pensions on one system; and FAIS Compliance, which facilitates the remote management of FAIS fit and proper and complaints. It also offers data solutions; and TOM, an artificial intelligence technology that digitalizes business processes to enhance customer efficiency and service. In addition, the company offers implementation and support, hosting and outsourcing, research and development, and managed services, as well as software rental, and other license and maintenance services. Further, it provides IT consulting and data analytics solutions and services. The company operates in South Africa, Namibia, Kenya, Zimbabwe, Ghana, Lesotho, Botswana, Mauritius, Nigeria, Mozambique, and Zambia. SilverBridge Holdings Limited was formerly known as SDT Financial Software Solutions (Pty) Ltd. and changed its name to SilverBridge Holdings Limitedin November 2006. The company was founded in 1995 and is based in Pretoria, South Africa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Similarweb Ltd. (NYSE:SMWB),NYSE:SMWB,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,Similarweb Ltd. (NYSE:SMWB) 2024 Form 20-F,"Similarweb Ltd. provides cloud-based digital intelligence solutions in the United States, Europe, the Asia Pacific, the United Kingdom, Israel, and internationally. The company offers digital research intelligence solutions for its customers to benchmark performance against competitors and market leaders, analyze trends in the market, conduct deeper research into specific companies, and analyze audience behavior; and digital marketing intelligence solutions for its customers to understand their competitors’ online acquisition strategies in each marketing channel, and optimize their own strategies. It also provides sales intelligence solutions for its customers to access relevant buying signals and digital insights of their customers to generate leads quickly; and shopper intelligence solutions for its customers to analyze a view of their customers’ digital journeys, monitor consumer demand, increase brand visibility in the search process, and optimize category and product level conversion in the purchase process. In addition, the company offers investor intelligence solutions for its customers to access an end-to-end view of market, sector, and company performance to ideate and monitor investment opportunities; forecast market performance; and perform due diligence. Further, it provides data-as-a-service and advisory services. The company serves retail, consumer packaged goods, consumer finance, consultancies, marketing and advertising agencies, media and publishers, business-to-business software, payment processors, travel, and institutional investors. Similarweb Ltd. was incorporated in 2009 and is headquartered in Givatayim, Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIS Limited (NSEI:SIS),NSEI:SIS,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Security and Alarm Services,SIS Limited (NSEI:SIS) - Form Doc,"SIS Limited, together with its subsidiaries, provides security and related services in India, Australia, Singapore, and New Zealand. The company operates through three segments: Security Services (India), Security Services (International), and Facility Management. It offers manned guarding, training, physical security, and paramedic and emergency response services; loss prevention, asset protection, and mobile patrols; and facility management services, such as cleaning, housekeeping, and pest control management services. The company also provides cash logistics services, including cash-in-transit, door step banking, ATM cash replenishment, cash handling and processing, and secure transportation of precious items and bullion; and alarm monitoring and response services, such as installation of electronic security devices and systems. It serves steel/ metals, power, mining, oil and gas, energy resources, PSUs, IT/BPO, BFSI, telecom, education, auto, manufacturing, logistics, transportation, healthcare and pharma, hospitality and retail, FMCG, food and beverage, paper, commerce/industrial, government, defense, education entertainment, and railways industries. The company was formerly known as Security and Intelligence Services (India) Limited and changed its name to SIS Limited in January 2021. SIS Limited was incorporated in 1985 and is based in New Delhi, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS Technologies Group Limited (ASX:SKS),ASX:SKS,LinkedIn Corporation,"Subsidiary/Investment
                         ",Supplier,Electrical Components and Equipment,SKS Technologies Group Limited (ASX:SKS) 2023 Form Doc,"SKS Technologies Group Limited engages in the design, supply, and installation of audio visual, electrical, and communication products and services in Australia. It offers audiovisual integration, automated audiovisual systems, digital signage, video conferencing, TP over IP networks, room control systems, medical imaging solutions, multi-screen control room, large screens and stadiums, hi-tech intuitive corporate boardrooms and training rooms, display and projector systems, interactive whiteboards, touch panel control systems, specialist controlled lighting systems, public address systems, and video and audio conferencing solutions, as well as maintenance and support services for architects, builders, and consultants. The company provides electrical solutions, such as data and voice communication systems, electrical design and installations, lighting control systems, energy efficiency solutions, and services, maintenance, and support agreements; and designs, constructs, integrates, and transitions smart building system solutions. In addition, it is involved in communications cabling, structured cabling systems, cable assemblies and patch cords, cable scanning, fiber optic cabling networks, OTDR and TDR testing, microwave and wireless solutions, intelligent building systems, network design and implementation, and voice systems, as well as LAN, ISDN, and WAN solutions. Further, the company offers service and maintenance support solutions for audiovisual, multimedia control, and multimedia systems. SKS Technologies Group Limited was incorporated in 1962 is headquartered in West Melbourne, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",NasdaqGS:SWKS,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Semiconductors,"Skyworks Solutions, Inc. (NasdaqGS:SWKS) 2024 Form 10-K","Skyworks Solutions, Inc., together with its subsidiaries, designs, develops, manufactures, and markets proprietary semiconductor products in the United States, China, South Korea, Taiwan, Europe, the Middle East, Africa, and the rest of Asia-Pacific. Its product portfolio includes amplifiers, antenna tuners, attenuators, automotive tuners and digital radios, DC/DC converters, demodulators, detectors, digital power isolators, diodes, directional couplers, diversity receive modules, filters, front-end modules, hybrids, light emitting diode drivers, low noise amplifiers, mixers, modulators, optocouplers/optoisolators, phase locked loops, phase shifters, power dividers/combiners, power over ethernet, power isolators, interface circuits, receivers, switches, synthesizers, timing devices, voltage controlled oscillators/synthesizers, and voltage regulators. The company products are the used in aerospace, automotive, broadband, cellular infrastructure, connected home, defense, entertainment and gaming, industrial, medical, smartphone, tablet, and wearable markets. It sells its products through direct sales force, electronic component distributors, and independent sales representatives. Skyworks Solutions, Inc. was founded in 1962 and is based in Irvine, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snail, Inc. (NasdaqCM:SNAL)",NasdaqCM:SNAL,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,"Snail, Inc. (NasdaqCM:SNAL) 2024 Form 10-K","Snail, Inc., together with its subsidiaries, researches, develops, markets, publishes, and distributes interactive digital entertainment for consumers worldwide. It offers games, content, and support for various platforms, including game consoles, personal computers, mobile phones, and tablets. Snail, Inc. was founded in 2009 and is headquartered in Culver City, California. Snail, Inc. operates as a subsidiary of Olive Wood Global Development Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SolarWinds Corporation (NYSE:SWI),NYSE:SWI,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Licensor,Systems Software,SolarWinds Corporation (NYSE:SWI) 2023 Form 10-K,"SolarWinds Corporation provides information technology (IT) management software products in the United States and internationally. It provides a suite of network management software that offers real-time visibility into network utilization and bandwidth, as well as the ability to detect, diagnose, and resolve network performance problems; and a suite of infrastructure management products, which monitors and analyzes the performance of applications and their supporting infrastructure, including servers, physical, virtual and cloud infrastructure, storage, and databases. The company also provides automated network configuration, log and event management, security information and event management, access rights management, identity monitoring, server configuration monitoring and patching, and secure gateway and file transfer products; a suite of application performance management software that enables visibility into log data, cloud infrastructure metrics, applications, tracing, and digital experiences; and service management software that offers ITIL-compliant service desk solutions for various companies. In addition, it offers a suite of database performance management software that monitors, analyzes, diagnoses, and optimizes database performance and operations for the Microsoft data platform, as well as other database management system platforms; traditional, open-source, and cloud-native databases hosted on-premises, in the cloud, and hybrid models. It markets and sells its products directly to network and systems engineers, database administrators, storage administrators, DevOps, SecOps, and service desk professionals. The company was formerly known as SolarWinds Parent, Inc. and changed its name to SolarWinds Corporation in May 2018. SolarWinds Corporation was founded in 1999 and is headquartered in Austin, Texas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony Interactive Entertainment Inc.,-,"Activision Blizzard, Inc.","Subsidiary/Investment
                         ",Licensor,Consumer Electronics,"Activision Blizzard, Inc. 2023 Form 10-K","Sony Interactive Entertainment Inc. engages in the research, development, manufacture, marketing, and distribution of computer entertainment systems. The company offers PS Vita, a portable entertainment system for gaming and social connectivity functions; PlayStation network that includes PlayStationStore, which delivers online gaming experience to PlayStation users; and PlayStationNow, a streaming game service for members. The company also develops, publishes, markets, and distributes hardware and software, and manages the third party licensing programs for platforms worldwide. Sony Interactive Entertainment Inc. was formerly known as Sony Computer Entertainment Inc. and changed its name to Sony Interactive Entertainment Inc. in April 2016. The company was founded in 1993 and is based in Tokyo, Japan. Sony Interactive Entertainment Inc. operates as a subsidiary of Sony Group Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony Interactive Entertainment Inc.,-,"Activision Blizzard, Inc.","Subsidiary/Investment
                         ",Supplier,Consumer Electronics,"Activision Blizzard, Inc. 2023 Form 10-K","Sony Interactive Entertainment Inc. engages in the research, development, manufacture, marketing, and distribution of computer entertainment systems. The company offers PS Vita, a portable entertainment system for gaming and social connectivity functions; PlayStation network that includes PlayStationStore, which delivers online gaming experience to PlayStation users; and PlayStationNow, a streaming game service for members. The company also develops, publishes, markets, and distributes hardware and software, and manages the third party licensing programs for platforms worldwide. Sony Interactive Entertainment Inc. was formerly known as Sony Computer Entertainment Inc. and changed its name to Sony Interactive Entertainment Inc. in April 2016. The company was founded in 1993 and is based in Tokyo, Japan. Sony Interactive Entertainment Inc. operates as a subsidiary of Sony Group Corporation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Span d.d. (ZGSE:SPAN),ZGSE:SPAN,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Span d.d. (ZGSE:SPAN) 2024 Form ,"Span d.d. provides information technology (IT) solutions to companies in Croatia, Slovenia, the United States, the United Kingdom, Ukraine, and internationally. It operates through four segments: Software Asset Management and Licensing; Infrastructure Services, Cloud & Cyber Security; Service Center Management and Technical Support; and Software & Business Solutions Development. The company offers cloud readiness, enablement, management, governance, and adoption and change management services; security operations and spam cyber security center; NIS2 directive; cyber and cloud security services; software management, licensing, and asset management services; and IT managed and support services. It also provides end-to-end development and consultancy services, such as digital platform development, custom software development, devops, quality assurance and software testing, and quality assurance and software testing services. In addition, the company offers Microsoft business solutions, including Dynamics 365 implementation, Power Platform enablement, and Microsoft 365 solutions; and span products and solutions, such as ITSM solution, DNS protection, SPAN zone, and GDPR management. Span d.d. was founded in 1993 and is headquartered in Zagreb, Croatia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
