Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
PT Asahimas Flat Glass Tbk (IDX:AMFG),IDX:AMFG,"Toyota Motor Manufacturing Indonesia, PT","Subsidiary/Investment
                         ",Supplier,Building Products,PT Asahimas Flat Glass Tbk (IDX:AMFG) - Form Doc,"PT Asahimas Flat Glass Tbk manufactures and sells flat and safety glass products in Indonesia. It operates in Flat Glass and Automotive Glass segments. The Flat Glass segment offers a range of clear and tinted, figured, reflective, coated, and mirror glasses, which are used primarily for glass curtain walls, window glass, and suspended glass in building construction and as raw materials in downstream industry. The Automotive Glass segment provides tempered and laminated glasses that are principally used in the automotive industry. The company also provides automotive glass repair and installation services. It also exports and imports its products. PT Asahimas Flat Glass Tbk was founded in 1971 and is headquartered in North Jakarta, Indonesia."
PT Astra Graphia Tbk (IDX:ASGR),IDX:ASGR,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Office Services and Supplies,PT Astra Graphia Tbk (IDX:ASGR) 2024 Form Doc,"PT Astra Graphia Tbk engages in trading, industrial, consulting, office equipment and supplies contractor services, information technology, telecommunications, and investment businesses. It operates in three segments: Document Solution, Information Technology Solution, and Office Services Solution. The Document Solution segment offers hardware and solution based services that include various aspects of the document cycle comprising document input, such as creating, scanning, merging, editing, and capturing, as well as the document management, including sharing, indexing, storing, archiving, and distributing, and document output consisting of printing, faxing, scanning, copying, emailing, and web viewing. This segment also provides digital printing services, such as transactional printing and printing on demand, as well as document imaging and its delivery. The Information Technology Solution segment offers hardware and software solutions; IT solutions and infrastructure services; and IT software development and managed services, including data center and cloud services. The Office Services Solution segment provides general office needs, such as outsourcing service solutions in the form of document printing production, distribution services, and general office services, including office supplies, office equipment, electronic goods, and consumer goods. The company was founded in 1975 and is headquartered in Jakarta, Indonesia. PT Astra Graphia Tbk is a subsidiary of PT Astra International Tbk."
PT Astra Graphia Tbk (IDX:ASGR),IDX:ASGR,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Office Services and Supplies,PT Astra Graphia Tbk (IDX:ASGR) 2024 Form Doc,"PT Astra Graphia Tbk engages in trading, industrial, consulting, office equipment and supplies contractor services, information technology, telecommunications, and investment businesses. It operates in three segments: Document Solution, Information Technology Solution, and Office Services Solution. The Document Solution segment offers hardware and solution based services that include various aspects of the document cycle comprising document input, such as creating, scanning, merging, editing, and capturing, as well as the document management, including sharing, indexing, storing, archiving, and distributing, and document output consisting of printing, faxing, scanning, copying, emailing, and web viewing. This segment also provides digital printing services, such as transactional printing and printing on demand, as well as document imaging and its delivery. The Information Technology Solution segment offers hardware and software solutions; IT solutions and infrastructure services; and IT software development and managed services, including data center and cloud services. The Office Services Solution segment provides general office needs, such as outsourcing service solutions in the form of document printing production, distribution services, and general office services, including office supplies, office equipment, electronic goods, and consumer goods. The company was founded in 1975 and is headquartered in Jakarta, Indonesia. PT Astra Graphia Tbk is a subsidiary of PT Astra International Tbk."
PT Astra Graphia Tbk (IDX:ASGR),IDX:ASGR,"Toyota Motor Manufacturing Indonesia, PT","Subsidiary/Investment
                         ",Supplier,Office Services and Supplies,PT Astra Graphia Tbk (IDX:ASGR) 2024 Form Doc,"PT Astra Graphia Tbk engages in trading, industrial, consulting, office equipment and supplies contractor services, information technology, telecommunications, and investment businesses. It operates in three segments: Document Solution, Information Technology Solution, and Office Services Solution. The Document Solution segment offers hardware and solution based services that include various aspects of the document cycle comprising document input, such as creating, scanning, merging, editing, and capturing, as well as the document management, including sharing, indexing, storing, archiving, and distributing, and document output consisting of printing, faxing, scanning, copying, emailing, and web viewing. This segment also provides digital printing services, such as transactional printing and printing on demand, as well as document imaging and its delivery. The Information Technology Solution segment offers hardware and software solutions; IT solutions and infrastructure services; and IT software development and managed services, including data center and cloud services. The Office Services Solution segment provides general office needs, such as outsourcing service solutions in the form of document printing production, distribution services, and general office services, including office supplies, office equipment, electronic goods, and consumer goods. The company was founded in 1975 and is headquartered in Jakarta, Indonesia. PT Astra Graphia Tbk is a subsidiary of PT Astra International Tbk."
PT Astra International Tbk (IDX:ASII),IDX:ASII,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Industrial Conglomerates,PT Astra International Tbk (IDX:ASII) 2024 Form Doc,"PT Astra International Tbk, together with its subsidiaries, operates in the automotive, financial services, heavy equipment, mining, construction, energy, agri, infrastructure and logistics, information technology, and property businesses in Indonesia and internationally. It provides cars, trucks, and motorcycles of various brands; manufactures and distributes automotive components for vehicle manufacturer and retail consumers; consultation services to its customers; financing for cars, motorcycles, and heavy equipment; and life, vehicle, and health insurance, as well as other insurance for commercial business. The company also distributes heavy equipment machineries; provides coal mining contracting services; operates coal mines; and engages in crude palm oil plantation business. In addition, it is involved in the operation of toll roads; rental of vehicles; sale of used cars; and provision of logistics and warehousing services, as well as freight forwarding service through ground, sea, and air transportation. Further, the company offers various information technology business solutions based on document, office, and information technology; undertakes commercial and residential projects, as well as property development works. Additionally, it is involved in the foundation; formwork and bekisting; pump services; mechanical, electrical, and plumbing activities; and dredging, reclamation, and marine works. The company was incorporated in 1957 and is headquartered in Jakarta, Indonesia. PT Astra International Tbk operates as a subsidiary of Jardine Cycle & Carriage Limited."
PT Astra International Tbk (IDX:ASII),IDX:ASII,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Industrial Conglomerates,PT Astra International Tbk (IDX:ASII) 2024 Form Doc,"PT Astra International Tbk, together with its subsidiaries, operates in the automotive, financial services, heavy equipment, mining, construction, energy, agri, infrastructure and logistics, information technology, and property businesses in Indonesia and internationally. It provides cars, trucks, and motorcycles of various brands; manufactures and distributes automotive components for vehicle manufacturer and retail consumers; consultation services to its customers; financing for cars, motorcycles, and heavy equipment; and life, vehicle, and health insurance, as well as other insurance for commercial business. The company also distributes heavy equipment machineries; provides coal mining contracting services; operates coal mines; and engages in crude palm oil plantation business. In addition, it is involved in the operation of toll roads; rental of vehicles; sale of used cars; and provision of logistics and warehousing services, as well as freight forwarding service through ground, sea, and air transportation. Further, the company offers various information technology business solutions based on document, office, and information technology; undertakes commercial and residential projects, as well as property development works. Additionally, it is involved in the foundation; formwork and bekisting; pump services; mechanical, electrical, and plumbing activities; and dredging, reclamation, and marine works. The company was incorporated in 1957 and is headquartered in Jakarta, Indonesia. PT Astra International Tbk operates as a subsidiary of Jardine Cycle & Carriage Limited."
PT Astra International Tbk (IDX:ASII),IDX:ASII,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Vendor,Industrial Conglomerates,PT Toyota Astra Financial Services 2020 Form Doc,"PT Astra International Tbk, together with its subsidiaries, operates in the automotive, financial services, heavy equipment, mining, construction, energy, agri, infrastructure and logistics, information technology, and property businesses in Indonesia and internationally. It provides cars, trucks, and motorcycles of various brands; manufactures and distributes automotive components for vehicle manufacturer and retail consumers; consultation services to its customers; financing for cars, motorcycles, and heavy equipment; and life, vehicle, and health insurance, as well as other insurance for commercial business. The company also distributes heavy equipment machineries; provides coal mining contracting services; operates coal mines; and engages in crude palm oil plantation business. In addition, it is involved in the operation of toll roads; rental of vehicles; sale of used cars; and provision of logistics and warehousing services, as well as freight forwarding service through ground, sea, and air transportation. Further, the company offers various information technology business solutions based on document, office, and information technology; undertakes commercial and residential projects, as well as property development works. Additionally, it is involved in the foundation; formwork and bekisting; pump services; mechanical, electrical, and plumbing activities; and dredging, reclamation, and marine works. The company was incorporated in 1957 and is headquartered in Jakarta, Indonesia. PT Astra International Tbk operates as a subsidiary of Jardine Cycle & Carriage Limited."
PT Astra Otoparts Tbk (IDX:AUTO),IDX:AUTO,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,PT Astra Otoparts Tbk (IDX:AUTO) 2024 Form Doc,"PT Astra Otoparts Tbk manufactures, sells, distributes, and exports spare parts for two-wheelers and four-wheelers in Indonesia, rest of Asia, the Middle East, the United States, Europe, and Africa. It operates through Trading and Automotive Component Manufacturing segments. The company offers automotive spare parts, chains, and filters; rubber and metal components; jacks and tools; plastic components; automotive batteries; automotive pistons; wheel rims and frame chassis for vehicles; and vehicles transmission components, as well as cutting steel and heat treatment services. It markets and distributes spare parts for replacement markets and original equipment manufacturer through a distribution network of dealers, sales offices, and retail shops in Indonesia. The company was formerly known as PT Astra Dian Lestari and changed its name to PT Astra Otoparts Tbk in November 1997. PT Astra Otoparts Tbk was founded in 1976 and is headquartered in Jakarta, Indonesia. PT Astra Otoparts Tbk is a subsidiary of PT Astra International Tbk."
PT Asuransi Bintang Tbk (IDX:ASBI),IDX:ASBI,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Property and Casualty Insurance,PT Asuransi Bintang Tbk (IDX:ASBI) 2024 Form Doc,"PT Asuransi Bintang Tbk engages in the general insurance and reinsurance business in Indonesia. The company offers home, fire, travel, micro, motor vehicle, property, engineering, cargo, marine hull and machinery, personal accident, and other insurance products. It also provides car repair, off street parking, real estate rental, rental and business leasing, and private security services. The company was founded in 1955 and is headquartered in Jakarta, Indonesia."
PT Asuransi Ramayana Tbk (IDX:ASRM),IDX:ASRM,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Property and Casualty Insurance,PT Asuransi Ramayana Tbk (IDX:ASRM) 2024 Form Doc,"PT Asuransi Ramayana Tbk, together with its subsidiaries, operates as a general insurance company in Indonesia. The company operates through two segments, General Insurance and Rental of Office Buildings. It offers property, motor vehicle, personal accident, marine, health, engineering, bond, fire, marine cargo, property, money, liability, freight, ship frame, marine hull, aviation, and miscellaneous, as well as Sharia insurance products. The company also engages in office building and car rental activities. PT Asuransi Ramayana Tbk was founded in 1956 and is headquartered in Jakarta, Indonesia."
PT Bakrie & Brothers Tbk (IDX:BNBR),IDX:BNBR,PT. Hino Motors Manufacturing Indonesia,"Subsidiary/Investment
                         ",Supplier,Industrial Conglomerates,PT Bakrie & Brothers Tbk (IDX:BNBR) - Form Doc,"PT Bakrie & Brothers Tbk, through its subsidiaries, engages in the trading, construction, agribusiness, coal mining, oil and gas, and telecommunication business in Indonesia and internationally. It operates through Infrastructure and Manufacturing; and Trading, Services, and Investment segments. The company offers automotive components, which includes ferrous foundry, precision machining, grey iron and steel casting, and pattern making; and non-automotive components, such as pump housing, dies stamping, and baking wheel. It also provides total building solution including roofing, such as fiber cement based products; ceiling and partition versa board product, mortar, and pre-fabricated house solution, as well as flooring, fascia, and siding products. In addition, the company own, develop, and operates diversified assets portfolio and project pipeline, which includes toll roads, power, oil & gas, ports, and telecommunication. It also engages in the pipe manufacturing services, which includes high frequency electric resistance welding pipes; longitudinal submerged arc welding pipes; heavy industrial steel fabrication and construction for various industries, such as oil & gas, metal, mining, power, etc. fabrication services; and steel bridge manufacturing including civil steel structure and corrugated metals. The company was founded in 1942 and is headquartered in Jakarta Selatan, Indonesia."
PT Citra Nusantara Gemilang Tbk (IDX:CGAS),IDX:CGAS,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Gas Utilities,PT Citra Nusantara Gemilang Tbk (IDX:CGAS) 2024 Form Doc,"PT Citra Nusantara Gemilang Tbk, an energy company, engages in the trading and distribution of natural gas in the form of compressed natural gas to the industrial, retail, and transportation sectors in Indonesia. The company also trades in, sells, and installs gas equipment. It offers its products under the GASRA brand. The company was founded in 2005 and is headquartered in Bekasi, Indonesia."
PT Dharma Polimetal Tbk (IDX:DRMA),IDX:DRMA,Daihatsu Motor Co. Ltd.,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,PT Dharma Polimetal Tbk (IDX:DRMA) - Form Doc,"PT Dharma Polimetal Tbk, through its subsidiaries, manufactures and sells automotive components for motorcycles and cars in Indonesia. The company offers metal-based, plastic injection, and cable control automotive components, as well as wiring harness, and various battery products. Its products portfolio includes grabrailm swing arm, frame body, side stand, main stand, steering handle, and muffler; powerace boxes, powerace max, and powerace new assy EV; suspension member, windshield header, steering hanger beam, insulator exhaust, hood lock, member apron, axle torsion beam, body lower, and back inner and outer; and fasteners and bicycles. The company’s products also comprise main harness, USB charging, sub harness battery, and speedometer harness; reverse parking sensor, engine hood security alarm, rear seat entertainment, back and corner sensor, and head unit; double seat, cover and fender front, and protector muffler; cover radiator grill, front and rear bumper side; and electrical, accessories, and engine parts. It also provides throttle, speedometer, front break, backdoor, fuel lid, and hood lock cable; precision parts; carbide cutting tools, inspection jigs, special purpose machine, ventilator, diamond cutting tools, dies, universal robot, and single parts; and converter and frame sub assy, pipe exhaust tile, and door sash comp, as well as tail gate, door and floor harness. PT Dharma Polimetal Tbk was founded in 1989 and is headquartered in Cikarang, Indonesia."
PT Dharma Polimetal Tbk (IDX:DRMA),IDX:DRMA,Toyota Motor Corporation (TSE:7203),"Self
                         ",Supplier,Automotive Parts and Equipment,PT Dharma Polimetal Tbk (IDX:DRMA) - Form Doc,"PT Dharma Polimetal Tbk, through its subsidiaries, manufactures and sells automotive components for motorcycles and cars in Indonesia. The company offers metal-based, plastic injection, and cable control automotive components, as well as wiring harness, and various battery products. Its products portfolio includes grabrailm swing arm, frame body, side stand, main stand, steering handle, and muffler; powerace boxes, powerace max, and powerace new assy EV; suspension member, windshield header, steering hanger beam, insulator exhaust, hood lock, member apron, axle torsion beam, body lower, and back inner and outer; and fasteners and bicycles. The company’s products also comprise main harness, USB charging, sub harness battery, and speedometer harness; reverse parking sensor, engine hood security alarm, rear seat entertainment, back and corner sensor, and head unit; double seat, cover and fender front, and protector muffler; cover radiator grill, front and rear bumper side; and electrical, accessories, and engine parts. It also provides throttle, speedometer, front break, backdoor, fuel lid, and hood lock cable; precision parts; carbide cutting tools, inspection jigs, special purpose machine, ventilator, diamond cutting tools, dies, universal robot, and single parts; and converter and frame sub assy, pipe exhaust tile, and door sash comp, as well as tail gate, door and floor harness. PT Dharma Polimetal Tbk was founded in 1989 and is headquartered in Cikarang, Indonesia."
PT Dharma Polimetal Tbk (IDX:DRMA),IDX:DRMA,"Toyota Motor Manufacturing Indonesia, PT","Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,PT Dharma Polimetal Tbk (IDX:DRMA) - Form Doc,"PT Dharma Polimetal Tbk, through its subsidiaries, manufactures and sells automotive components for motorcycles and cars in Indonesia. The company offers metal-based, plastic injection, and cable control automotive components, as well as wiring harness, and various battery products. Its products portfolio includes grabrailm swing arm, frame body, side stand, main stand, steering handle, and muffler; powerace boxes, powerace max, and powerace new assy EV; suspension member, windshield header, steering hanger beam, insulator exhaust, hood lock, member apron, axle torsion beam, body lower, and back inner and outer; and fasteners and bicycles. The company’s products also comprise main harness, USB charging, sub harness battery, and speedometer harness; reverse parking sensor, engine hood security alarm, rear seat entertainment, back and corner sensor, and head unit; double seat, cover and fender front, and protector muffler; cover radiator grill, front and rear bumper side; and electrical, accessories, and engine parts. It also provides throttle, speedometer, front break, backdoor, fuel lid, and hood lock cable; precision parts; carbide cutting tools, inspection jigs, special purpose machine, ventilator, diamond cutting tools, dies, universal robot, and single parts; and converter and frame sub assy, pipe exhaust tile, and door sash comp, as well as tail gate, door and floor harness. PT Dharma Polimetal Tbk was founded in 1989 and is headquartered in Cikarang, Indonesia."
PT Garuda Metalindo Tbk (IDX:BOLT),IDX:BOLT,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,PT Garuda Metalindo Tbk (IDX:BOLT) 2024 Form Doc,"PT Garuda Metalindo Tbk manufactures and sells precision fasteners and engineered components primarily for the automotive industry in Indonesia, Asia, Europe, and the Americas. The company offers bolts, nuts, screws, and rivets; and special components, and pins and collars for use in engine, suspension, brake, frame and chassis, interior, power train, and other applications. It serves the motorcycle, automobile, automotive components, electrical equipment, and home appliance industries. PT Garuda Metalindo Tbk was founded in 1966 and is headquartered in Jakarta Utara, Indonesia. PT Garuda Metalindo Tbk is a subsidiary of PT Garuda Multi Investama."
PT Garuda Metalindo Tbk (IDX:BOLT),IDX:BOLT,PT. Hino Motors Manufacturing Indonesia,"Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,PT Garuda Metalindo Tbk (IDX:BOLT) - Form Doc,"PT Garuda Metalindo Tbk manufactures and sells precision fasteners and engineered components primarily for the automotive industry in Indonesia, Asia, Europe, and the Americas. The company offers bolts, nuts, screws, and rivets; and special components, and pins and collars for use in engine, suspension, brake, frame and chassis, interior, power train, and other applications. It serves the motorcycle, automobile, automotive components, electrical equipment, and home appliance industries. PT Garuda Metalindo Tbk was founded in 1966 and is headquartered in Jakarta Utara, Indonesia. PT Garuda Metalindo Tbk is a subsidiary of PT Garuda Multi Investama."
PT Garuda Metalindo Tbk (IDX:BOLT),IDX:BOLT,"Toyota Motor Manufacturing Indonesia, PT","Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,PT Garuda Metalindo Tbk (IDX:BOLT) 2024 Form Doc,"PT Garuda Metalindo Tbk manufactures and sells precision fasteners and engineered components primarily for the automotive industry in Indonesia, Asia, Europe, and the Americas. The company offers bolts, nuts, screws, and rivets; and special components, and pins and collars for use in engine, suspension, brake, frame and chassis, interior, power train, and other applications. It serves the motorcycle, automobile, automotive components, electrical equipment, and home appliance industries. PT Garuda Metalindo Tbk was founded in 1966 and is headquartered in Jakarta Utara, Indonesia. PT Garuda Metalindo Tbk is a subsidiary of PT Garuda Multi Investama."
PT Harapan Duta Pertiwi Tbk (IDX:HOPE),IDX:HOPE,"Hino Motors, Ltd. (TSE:7205)","Subsidiary/Investment
                         ",Supplier,Construction Machinery and Heavy Transportation Equipment,PT Harapan Duta Pertiwi Tbk (IDX:HOPE) 2024 Form Doc,"PT Harapan Duta Pertiwi Tbk manufactures body parts for trucks and commercial vehicles in Indonesia. It offers wing box, self-loader, towing, Hi-Blow tank, flat deck, logging, full box, chemical tank, fuel tank, asphalt tank, trailer, water gallon, dump, cargo, and crane trucks; concrete mixers; and tank, gas, and fuel trucks to carry liquids or gases. The company also provides after-sales services. PT Harapan Duta Pertiwi Tbk was founded in 2005 and is based in Tangerang, Indonesia."
PT Indomobil Sukses Internasional Tbk (IDX:IMAS),IDX:IMAS,PT. Hino Motors Manufacturing Indonesia,"Subsidiary/Investment
                         ",Lessor,Automotive Retail,PT Indomobil Sukses Internasional Tbk (IDX:IMAS) 2017 Form ,"PT Indomobil Sukses Internasional Tbk engages in the integrated automotive business in Indonesia. The company operates through Automotive, Financial Services, Car Rental and Logistics, and Others segments. It distributes vehicles and spare parts, as well as fuel, assembles vehicle, manufactures automotive parts/component, and provides after sales services, vehicle financing, car rental, used cars trading, logistics, non-formal education services, and other related supporting services, as well as acts as a trademark license holder. The company’s products include two-wheel and four-wheel vehicles, buses, trucks, and heavy equipment. In addition, it is involved in the rental and building management activities, operation of gas stations, mining, plantation, and forestry contracting business. Further, the company provides e-learning, education, manpower, digital advertising, and data processing services, and automotive services, such as dealership, workshop, and financing services. Additionally, it engages in manufacturing, assembling, logistic trading, transportation, and truck services, as well as involved in construction, distribution , manpower, and universal post businesses. Furthermore, the company operates lease and involved in other general businesses. PT Indomobil Sukses Internasional Tbk offers products of Audi, Volkswagen, Jaguar, Land Rover, Mercedes-Benz, Great Wall Motor, Citroën, KIA, Nissan, Suzuki, Harley Davidson, Yadea, Hino, Volvo Trucks, Volvo Construction Equipment, Volvo Bus, Volvo Penta, SDLG, Renault Trucks, Kalmar, Manitou, Morooka, John Deere, John Deere Engine, HIAB, Bandit, and Mantsinen. The company was founded in 1976 and is headquartered in Jakarta Timur, Indonesia."
PT Indomobil Sukses Internasional Tbk (IDX:IMAS),IDX:IMAS,PT. Hino Motors Sales Indonesia,"Subsidiary/Investment
                         ",Landlord,Automotive Retail,PT Indomobil Sukses Internasional Tbk (IDX:IMAS) - Form ,"PT Indomobil Sukses Internasional Tbk engages in the integrated automotive business in Indonesia. The company operates through Automotive, Financial Services, Car Rental and Logistics, and Others segments. It distributes vehicles and spare parts, as well as fuel, assembles vehicle, manufactures automotive parts/component, and provides after sales services, vehicle financing, car rental, used cars trading, logistics, non-formal education services, and other related supporting services, as well as acts as a trademark license holder. The company’s products include two-wheel and four-wheel vehicles, buses, trucks, and heavy equipment. In addition, it is involved in the rental and building management activities, operation of gas stations, mining, plantation, and forestry contracting business. Further, the company provides e-learning, education, manpower, digital advertising, and data processing services, and automotive services, such as dealership, workshop, and financing services. Additionally, it engages in manufacturing, assembling, logistic trading, transportation, and truck services, as well as involved in construction, distribution , manpower, and universal post businesses. Furthermore, the company operates lease and involved in other general businesses. PT Indomobil Sukses Internasional Tbk offers products of Audi, Volkswagen, Jaguar, Land Rover, Mercedes-Benz, Great Wall Motor, Citroën, KIA, Nissan, Suzuki, Harley Davidson, Yadea, Hino, Volvo Trucks, Volvo Construction Equipment, Volvo Bus, Volvo Penta, SDLG, Renault Trucks, Kalmar, Manitou, Morooka, John Deere, John Deere Engine, HIAB, Bandit, and Mantsinen. The company was founded in 1976 and is headquartered in Jakarta Timur, Indonesia."
PT Indomobil Sukses Internasional Tbk (IDX:IMAS),IDX:IMAS,PT. Hino Motors Sales Indonesia,"Subsidiary/Investment
                         ",Lessor,Automotive Retail,PT Indomobil Sukses Internasional Tbk (IDX:IMAS) 2017 Form ,"PT Indomobil Sukses Internasional Tbk engages in the integrated automotive business in Indonesia. The company operates through Automotive, Financial Services, Car Rental and Logistics, and Others segments. It distributes vehicles and spare parts, as well as fuel, assembles vehicle, manufactures automotive parts/component, and provides after sales services, vehicle financing, car rental, used cars trading, logistics, non-formal education services, and other related supporting services, as well as acts as a trademark license holder. The company’s products include two-wheel and four-wheel vehicles, buses, trucks, and heavy equipment. In addition, it is involved in the rental and building management activities, operation of gas stations, mining, plantation, and forestry contracting business. Further, the company provides e-learning, education, manpower, digital advertising, and data processing services, and automotive services, such as dealership, workshop, and financing services. Additionally, it engages in manufacturing, assembling, logistic trading, transportation, and truck services, as well as involved in construction, distribution , manpower, and universal post businesses. Furthermore, the company operates lease and involved in other general businesses. PT Indomobil Sukses Internasional Tbk offers products of Audi, Volkswagen, Jaguar, Land Rover, Mercedes-Benz, Great Wall Motor, Citroën, KIA, Nissan, Suzuki, Harley Davidson, Yadea, Hino, Volvo Trucks, Volvo Construction Equipment, Volvo Bus, Volvo Penta, SDLG, Renault Trucks, Kalmar, Manitou, Morooka, John Deere, John Deere Engine, HIAB, Bandit, and Mantsinen. The company was founded in 1976 and is headquartered in Jakarta Timur, Indonesia."
PT Indomobil Trada Nasional,-,PT. Hino Motors Sales Indonesia,"Subsidiary/Investment
                         ",Landlord,Automotive Retail,PT Indomobil Sukses Internasional Tbk (IDX:IMAS) 2016 Form ,"PT Indomobil Trada Nasional engages in the retail of automobiles. It also deals in spare parts, automotive industry related goods, workshops and technical services, and technical consultants. The company was founded in 1997 and is based in Jakarta, Indonesia. PT Indomobil Trada Nasional operates as a subsidiary of PT Indomobil Wahana Trada"
PT Indonesia Kendaraan Terminal Tbk (IDX:IPCC),IDX:IPCC,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Marine Ports and Services,PT Indonesia Kendaraan Terminal Tbk (IDX:IPCC) 2024 Form Doc,"PT Indonesia Kendaraan Terminal Tbk engages in the cargo loading-unloading and stacking yard business activities. The company offers water transportation for passengers, animals, and goods; mooring and pilotage; and sea toll and port cleaning services. It is involved in the operation of terminal facilities, such as ports and docks, navigation, inspection of cargo and containers; waterway locking operations; and shipping and berthing activities; land, buildings, water, and electricity business services. In addition, the company offers terminal handling services, including stevedoring and cargodoring; and value-added services, such as repairing, painting, engine repair, accessories installation, washing, spare part management, marking and labeling, pre-shipment inspection, port stock, and port to door services. The company was founded in 2012 and is based in Jakarta Utara, Indonesia. PT Indonesia Kendaraan Terminal Tbk is a subsidiary of PT Pelabuhan Indonesia II."
PT Indonesia Kendaraan Terminal Tbk (IDX:IPCC),IDX:IPCC,"Toyota Motor Manufacturing Indonesia, PT","Subsidiary/Investment
                         ",Supplier,Marine Ports and Services,PT Indonesia Kendaraan Terminal Tbk (IDX:IPCC) 2024 Form Doc,"PT Indonesia Kendaraan Terminal Tbk engages in the cargo loading-unloading and stacking yard business activities. The company offers water transportation for passengers, animals, and goods; mooring and pilotage; and sea toll and port cleaning services. It is involved in the operation of terminal facilities, such as ports and docks, navigation, inspection of cargo and containers; waterway locking operations; and shipping and berthing activities; land, buildings, water, and electricity business services. In addition, the company offers terminal handling services, including stevedoring and cargodoring; and value-added services, such as repairing, painting, engine repair, accessories installation, washing, spare part management, marking and labeling, pre-shipment inspection, port stock, and port to door services. The company was founded in 2012 and is based in Jakarta Utara, Indonesia. PT Indonesia Kendaraan Terminal Tbk is a subsidiary of PT Pelabuhan Indonesia II."
PT Industri dan Perdagangan Bintraco Dharma Tbk (IDX:CARS),IDX:CARS,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Automotive Retail,PT Industri dan Perdagangan Bintraco Dharma Tbk (IDX:CARS) - Form Doc,"PT Industri dan Perdagangan Bintraco Dharma Tbk, together with its subsidiaries, engages in the automotive business in Indonesia. It operates through Financing, Automotive, and Aftersales segments. The company sells motor vehicles; and offers sales and after-sales services, as well as provides automotive financing services. It is also involved in the trade and distribution of car and motorcycle equipment, spare parts, and services; provision of vehicle repair services; building rental activities; and vehicle dealing business, as well as operates an automotive workshops under the BENGKEL CARFix brand name. In addition, the company operates a car e-commerce service platform. PT Industri dan Perdagangan Bintraco Dharma Tbk was incorporated in 1969 and is based in Tangerang Selatan, Indonesia."
PT Serasi Autoraya,-,"Astra Daihatsu Motor, PT","Subsidiary/Investment
                         ",Supplier,Passenger Ground Transportation,PT Serasi Autoraya 2016 Form ,"PT Serasi Autoraya, together with its subsidiaries, provides vehicle rental services in Indonesia. The company operates through three segments: Transportation Solution, Pre-owned Car Sales, and Logistics Services. It offers bus rental, motor rental, driver, and truck management services; and contract logistics, shipping, freight forwarding, warehouse and yard management, courier, last mile, and car auction services, as well as sells used vehicles. PT Serasi Autoraya was formerly known as PT. Sinar Inti Telaga and changed its name to PT Serasi Autoraya on March 22, 1990. The company was founded in 1986 and is based in Jakarta, Indonesia. PT Serasi Autoraya operates as a subsidiary of PT Astra International Tbk."
PT Serasi Autoraya,-,PT Toyota Astra Financial Services,"Subsidiary/Investment
                         ",Supplier,Passenger Ground Transportation,PT Serasi Autoraya 2016 Form ,"PT Serasi Autoraya, together with its subsidiaries, provides vehicle rental services in Indonesia. The company operates through three segments: Transportation Solution, Pre-owned Car Sales, and Logistics Services. It offers bus rental, motor rental, driver, and truck management services; and contract logistics, shipping, freight forwarding, warehouse and yard management, courier, last mile, and car auction services, as well as sells used vehicles. PT Serasi Autoraya was formerly known as PT. Sinar Inti Telaga and changed its name to PT Serasi Autoraya on March 22, 1990. The company was founded in 1986 and is based in Jakarta, Indonesia. PT Serasi Autoraya operates as a subsidiary of PT Astra International Tbk."
